"story_id","story_title","story_english_title","story_tag_name"
16816,"Palmera","Palm Tree","palm tree"
16823,"Okuru pa Ammu","Okuru pa Ammi","animal"
16823,"Okuru pa Ammu","Okuru pa Ammi","FRINDSHIP"
16823,"Okuru pa Ammu","Okuru pa Ammi","Pets"
16823,"Okuru pa Ammu","Okuru pa Ammi","pet"
16823,"Okuru pa Ammu","Okuru pa Ammi","lie"
16823,"Okuru pa Ammu","Okuru pa Ammi","luck"
16831,"Slem hund","Slem hund","slem"
16831,"Slem hund","Slem hund","hund"
16831,"Slem hund","Slem hund","hus"
16831,"Slem hund","Slem hund","venner"
16831,"Slem hund","Slem hund","passe på"
16831,"Slem hund","Slem hund","skole"
16831,"Slem hund","Slem hund","skjenn"
16846," ¡Hatchu! Hatchuram","Hatchuram","sound"
16846," ¡Hatchu! Hatchuram","Hatchuram","afraid"
16846," ¡Hatchu! Hatchuram","Hatchuram","scare"
16846," ¡Hatchu! Hatchuram","Hatchuram","noise"
16846," ¡Hatchu! Hatchuram","Hatchuram","lesson"
16846," ¡Hatchu! Hatchuram","Hatchuram","village"
16846," ¡Hatchu! Hatchuram","Hatchuram","dramatic"
16846," ¡Hatchu! Hatchuram","Hatchuram","funny"
16846," ¡Hatchu! Hatchuram","Hatchuram","trouble"
16846," ¡Hatchu! Hatchuram","Hatchuram","loud"
16846," ¡Hatchu! Hatchuram","Hatchuram","sneeze"
16846," ¡Hatchu! Hatchuram","Hatchuram","Hatchu! Ha-aaa-tchu!"
16851,"Rwot ma ocwer, gwok ma ojony.","Rwot ma ocwer, gwak ma ojony.","animal"
16851,"Rwot ma ocwer, gwok ma ojony.","Rwot ma ocwer, gwak ma ojony.","king"
16851,"Rwot ma ocwer, gwok ma ojony.","Rwot ma ocwer, gwak ma ojony.","Fat King Thin Dog"
16851,"Rwot ma ocwer, gwok ma ojony.","Rwot ma ocwer, gwak ma ojony.","run"
16851,"Rwot ma ocwer, gwok ma ojony.","Rwot ma ocwer, gwak ma ojony.","chase"
16851,"Rwot ma ocwer, gwok ma ojony.","Rwot ma ocwer, gwak ma ojony.","catch"
16852,"Dwe ki otok","Dwe ki otok","cap"
16852,"Dwe ki otok","Dwe ki otok","HAT .BOY"
16852,"Dwe ki otok","Dwe ki otok","sun"
16852,"Dwe ki otok","Dwe ki otok","moon"
16852,"Dwe ki otok","Dwe ki otok","fair"
16852,"Dwe ki otok","Dwe ki otok","shopping"
16852,"Dwe ki otok","Dwe ki otok","Child's Imagination"
16854,"Okok ma kum gi mit.","Okok ma kum gi mit.","animal"
16854,"Okok ma kum gi mit.","Okok ma kum gi mit.","insects"
16854,"Okok ma kum gi mit.","Okok ma kum gi mit.","insect"
16854,"Okok ma kum gi mit.","Okok ma kum gi mit.","work"
16854,"Okok ma kum gi mit.","Okok ma kum gi mit.","workers"
16854,"Okok ma kum gi mit.","Okok ma kum gi mit.","ants"
16854,"Okok ma kum gi mit.","Okok ma kum gi mit.","language"
16873,"Didi e il tesoro colorato","Didi and the Colourful Treasure","libri"
16873,"Didi e il tesoro colorato","Didi and the Colourful Treasure","lettura"
16873,"Didi e il tesoro colorato","Didi and the Colourful Treasure","povertà"
16873,"Didi e il tesoro colorato","Didi and the Colourful Treasure","istuzione"
16877,"Jeg er ikke redd!","Jeg er ikke redd!","stor"
16877,"Jeg er ikke redd!","Jeg er ikke redd!","jente"
16877,"Jeg er ikke redd!","Jeg er ikke redd!","mørkt"
16877,"Jeg er ikke redd!","Jeg er ikke redd!","mørke"
16877,"Jeg er ikke redd!","Jeg er ikke redd!","alene"
16877,"Jeg er ikke redd!","Jeg er ikke redd!","redd"
16877,"Jeg er ikke redd!","Jeg er ikke redd!","frykt"
16877,"Jeg er ikke redd!","Jeg er ikke redd!","skummelt"
16877,"Jeg er ikke redd!","Jeg er ikke redd!","brønn"
16877,"Jeg er ikke redd!","Jeg er ikke redd!","søster"
16877,"Jeg er ikke redd!","Jeg er ikke redd!","mor"
16878,"Jeg kan klatre!","Jeg kan klatre!","klatre"
16878,"Jeg kan klatre!","Jeg kan klatre!","klatre ned"
16878,"Jeg kan klatre!","Jeg kan klatre!","gutt"
16878,"Jeg kan klatre!","Jeg kan klatre!","stor"
16878,"Jeg kan klatre!","Jeg kan klatre!","flink"
16878,"Jeg kan klatre!","Jeg kan klatre!","bord"
16878,"Jeg kan klatre!","Jeg kan klatre!","stol"
16878,"Jeg kan klatre!","Jeg kan klatre!","trapp"
16879,"Jeg har lyst på den!","Jeg har lyst paa den!","sint"
16879,"Jeg har lyst på den!","Jeg har lyst paa den!","ikke den"
16879,"Jeg har lyst på den!","Jeg har lyst paa den!","samosa"
16879,"Jeg har lyst på den!","Jeg har lyst paa den!","valp"
16879,"Jeg har lyst på den!","Jeg har lyst paa den!","boks"
16879,"Jeg har lyst på den!","Jeg har lyst paa den!","mor"
16879,"Jeg har lyst på den!","Jeg har lyst paa den!","gutt"
16879,"Jeg har lyst på den!","Jeg har lyst paa den!","butikkeier"
16879,"Jeg har lyst på den!","Jeg har lyst paa den!","marked"
16881,"Hva om?","Hva om?","drømme"
16881,"Hva om?","Hva om?","børste"
16881,"Hva om?","Hva om?","tenner"
16881,"Hva om?","Hva om?","dagdrømme"
16881,"Hva om?","Hva om?","trøtt"
16881,"Hva om?","Hva om?","sliten"
16881,"Hva om?","Hva om?","store ører"
16881,"Hva om?","Hva om?","lange bein"
16881,"Hva om?","Hva om?","rund mage"
16882,"Denne og det","Denne og det","venner"
16882,"Denne og det","Denne og det","katter"
16882,"Denne og det","Denne og det","liker"
16882,"Denne og det","Denne og det","speil"
16882,"Denne og det","Denne og det","den"
16882,"Denne og det","Denne og det","det"
16882,"Denne og det","Denne og det","melk"
16884,"Ren katt","Ren katt","dyr"
16884,"Ren katt","Ren katt","katt"
16884,"Ren katt","Ren katt","ren"
16884,"Ren katt","Ren katt","bad"
16884,"Ren katt","Ren katt","vaske"
16884,"Ren katt","Ren katt","slikke"
16885,"""Min fisk!"" ""Nei, min fisk!""","Min fisk! Nei, min fisk!","fisk"
16885,"""Min fisk!"" ""Nei, min fisk!""","Min fisk! Nei, min fisk!","gutt"
16885,"""Min fisk!"" ""Nei, min fisk!""","Min fisk! Nei, min fisk!","jente"
16885,"""Min fisk!"" ""Nei, min fisk!""","Min fisk! Nei, min fisk!","barn"
16885,"""Min fisk!"" ""Nei, min fisk!""","Min fisk! Nei, min fisk!","smart fisk"
16885,"""Min fisk!"" ""Nei, min fisk!""","Min fisk! Nei, min fisk!","fisking"
16885,"""Min fisk!"" ""Nei, min fisk!""","Min fisk! Nei, min fisk!","fiskestenger"
16885,"""Min fisk!"" ""Nei, min fisk!""","Min fisk! Nei, min fisk!","vann"
16889,"Jeg kan lage ting!","Jeg kan lage ting!","tegne"
16889,"Jeg kan lage ting!","Jeg kan lage ting!","lage"
16889,"Jeg kan lage ting!","Jeg kan lage ting!","papir"
16889,"Jeg kan lage ting!","Jeg kan lage ting!","søster"
16889,"Jeg kan lage ting!","Jeg kan lage ting!","mor"
16889,"Jeg kan lage ting!","Jeg kan lage ting!","fugler"
16889,"Jeg kan lage ting!","Jeg kan lage ting!","lage ting"
16889,"Jeg kan lage ting!","Jeg kan lage ting!","barn"
16889,"Jeg kan lage ting!","Jeg kan lage ting!","flink"
16890,"Da vinden blåste i dag...","Da vinden blaaste i dag...","vind"
16890,"Da vinden blåste i dag...","Da vinden blaaste i dag...","drage"
16890,"Da vinden blåste i dag...","Da vinden blaaste i dag...","frosk"
16890,"Da vinden blåste i dag...","Da vinden blaaste i dag...","fjær"
16890,"Da vinden blåste i dag...","Da vinden blaaste i dag...","maur"
16890,"Da vinden blåste i dag...","Da vinden blaaste i dag...","knott"
16890,"Da vinden blåste i dag...","Da vinden blaaste i dag...","dråpe"
16890,"Da vinden blåste i dag...","Da vinden blaaste i dag...","ballong"
16890,"Da vinden blåste i dag...","Da vinden blaaste i dag...","rotte"
16890,"Da vinden blåste i dag...","Da vinden blaaste i dag...","fly"
16892,"Hva gjør deg spesiell?","Hva gjoer deg spesiell?","hval"
16892,"Hva gjør deg spesiell?","Hva gjoer deg spesiell?","dinosaur"
16892,"Hva gjør deg spesiell?","Hva gjoer deg spesiell?","skilpadde"
16892,"Hva gjør deg spesiell?","Hva gjoer deg spesiell?","gepard"
16892,"Hva gjør deg spesiell?","Hva gjoer deg spesiell?","gutt"
16892,"Hva gjør deg spesiell?","Hva gjoer deg spesiell?","spesiell"
16894,"Deux garçons affamés","Two Hungry Boys","sweet"
16894,"Deux garçons affamés","Two Hungry Boys","eat"
16894,"Deux garçons affamés","Two Hungry Boys","family"
16894,"Deux garçons affamés","Two Hungry Boys","party"
16894,"Deux garçons affamés","Two Hungry Boys","food"
16894,"Deux garçons affamés","Two Hungry Boys","feast"
16894,"Deux garçons affamés","Two Hungry Boys","dessert"
16894,"Deux garçons affamés","Two Hungry Boys","cupcakes"
16894,"Deux garçons affamés","Two Hungry Boys","Two Hungry Boys"
16894,"Deux garçons affamés","Two Hungry Boys","gateau"
16894,"Deux garçons affamés","Two Hungry Boys","nourriture"
16895,"Har du noensinne reist med?","Har du noensinne reist med?","reise"
16895,"Har du noensinne reist med?","Har du noensinne reist med?","tog"
16895,"Har du noensinne reist med?","Har du noensinne reist med?","bil"
16895,"Har du noensinne reist med?","Har du noensinne reist med?","trehjuling"
16895,"Har du noensinne reist med?","Har du noensinne reist med?","båt"
16895,"Har du noensinne reist med?","Har du noensinne reist med?","fly"
16895,"Har du noensinne reist med?","Har du noensinne reist med?","romskip"
16895,"Har du noensinne reist med?","Har du noensinne reist med?","sykkel"
16895,"Har du noensinne reist med?","Har du noensinne reist med?","fallskjerm"
16896,"Hvordan føler du deg?","Hvordan foeler du deg?","barn"
16896,"Hvordan føler du deg?","Hvordan foeler du deg?","følelser"
16896,"Hvordan føler du deg?","Hvordan foeler du deg?","sint"
16896,"Hvordan føler du deg?","Hvordan foeler du deg?","glad"
16896,"Hvordan føler du deg?","Hvordan foeler du deg?","lykkelig"
16896,"Hvordan føler du deg?","Hvordan foeler du deg?","fnisete"
16896,"Hvordan føler du deg?","Hvordan foeler du deg?","irritert"
16897,"Anayas tommel","Anayas tommel","dyrehage"
16897,"Anayas tommel","Anayas tommel","barn"
16897,"Anayas tommel","Anayas tommel","tommel"
16897,"Anayas tommel","Anayas tommel","jente"
16897,"Anayas tommel","Anayas tommel","apekatt"
16897,"Anayas tommel","Anayas tommel","flodhest"
16897,"Anayas tommel","Anayas tommel","tiger"
16897,"Anayas tommel","Anayas tommel","unger"
16899,"Mus i huset","Mus i huset","mus"
16899,"Mus i huset","Mus i huset","hus"
16899,"Mus i huset","Mus i huset","kaos"
16899,"Mus i huset","Mus i huset","puter"
16899,"Mus i huset","Mus i huset","gardiner"
16899,"Mus i huset","Mus i huset","bestemor"
16899,"Mus i huset","Mus i huset","seng"
16899,"Mus i huset","Mus i huset","redd"
16899,"Mus i huset","Mus i huset","baby"
16900,"Les 7 couleurs de l'arc-en-ciel","7 Colours of a Rainbow","red"
16900,"Les 7 couleurs de l'arc-en-ciel","7 Colours of a Rainbow","orange"
16900,"Les 7 couleurs de l'arc-en-ciel","7 Colours of a Rainbow","yellow"
16900,"Les 7 couleurs de l'arc-en-ciel","7 Colours of a Rainbow","green"
16900,"Les 7 couleurs de l'arc-en-ciel","7 Colours of a Rainbow","blue"
16900,"Les 7 couleurs de l'arc-en-ciel","7 Colours of a Rainbow","indigo"
16900,"Les 7 couleurs de l'arc-en-ciel","7 Colours of a Rainbow","violet"
16900,"Les 7 couleurs de l'arc-en-ciel","7 Colours of a Rainbow","rain"
16900,"Les 7 couleurs de l'arc-en-ciel","7 Colours of a Rainbow","fun"
16900,"Les 7 couleurs de l'arc-en-ciel","7 Colours of a Rainbow","children"
16900,"Les 7 couleurs de l'arc-en-ciel","7 Colours of a Rainbow","girl"
16900,"Les 7 couleurs de l'arc-en-ciel","7 Colours of a Rainbow","colourful"
16900,"Les 7 couleurs de l'arc-en-ciel","7 Colours of a Rainbow","colours"
16900,"Les 7 couleurs de l'arc-en-ciel","7 Colours of a Rainbow","seven"
16900,"Les 7 couleurs de l'arc-en-ciel","7 Colours of a Rainbow","7 Colours of a Rainbow"
16900,"Les 7 couleurs de l'arc-en-ciel","7 Colours of a Rainbow","arc-en-ciel"
16900,"Les 7 couleurs de l'arc-en-ciel","7 Colours of a Rainbow","couleurs"
16900,"Les 7 couleurs de l'arc-en-ciel","7 Colours of a Rainbow","couleur"
16901,"Den røde regnjakken","Den roede regnjakken","regn"
16901,"Den røde regnjakken","Den roede regnjakken","jakke"
16901,"Den røde regnjakken","Den roede regnjakken","regnjakke"
16901,"Den røde regnjakken","Den roede regnjakken","rød"
16901,"Den røde regnjakken","Den roede regnjakken","vær"
16901,"Den røde regnjakken","Den roede regnjakken","skyer"
16901,"Den røde regnjakken","Den roede regnjakken","vente"
16901,"Den røde regnjakken","Den roede regnjakken","sol"
16902,"Slangen Slur","Slangen Slur","fly"
16902,"Slangen Slur","Slangen Slur","Slur"
16902,"Slangen Slur","Slangen Slur","slangen"
16902,"Slangen Slur","Slangen Slur","krabbe"
16902,"Slangen Slur","Slangen Slur","edderkopp"
16902,"Slangen Slur","Slangen Slur","fugler"
16902,"Slangen Slur","Slangen Slur","rådyr"
16902,"Slangen Slur","Slangen Slur","fisk"
16902,"Slangen Slur","Slangen Slur","frosk"
16902,"Slangen Slur","Slangen Slur","gå"
16902,"Slangen Slur","Slangen Slur","smyge"
16902,"Slangen Slur","Slangen Slur","rett"
16902,"Slangen Slur","Slangen Slur","godkjennelse"
16902,"Slangen Slur","Slangen Slur","selvtillit"
16902,"Slangen Slur","Slangen Slur","linjer"
16902,"Slangen Slur","Slangen Slur","skog"
16902,"Slangen Slur","Slangen Slur","dyr"
16903,"पिकनिक (लोकल टूर)"," Picnic- Local Tour ","local tour of school children"
16903,"पिकनिक (लोकल टूर)"," Picnic- Local Tour ","picnic"
16903,"पिकनिक (लोकल टूर)"," Picnic- Local Tour ","enjoyment of school picnic"
16904,"Combien ?","How Many","creatures"
16904,"Combien ?","How Many","numbers"
16904,"Combien ?","How Many","life skills"
16904,"Combien ?","How Many","math"
16904,"Combien ?","How Many","calculate"
16904,"Combien ?","How Many","count"
16904,"Combien ?","How Many","friends"
16904,"Combien ?","How Many","animals"
16904,"Combien ?","How Many","how many"
16904,"Combien ?","How Many","animaux"
16904,"Combien ?","How Many","numération"
16904,"Combien ?","How Many","mathématiques"
16905,"ನಾನೇನು ಮಾಡ್ಲಿ...","Nanenu Maadli...","happy"
16905,"ನಾನೇನು ಮಾಡ್ಲಿ...","Nanenu Maadli...","childhood"
16905,"ನಾನೇನು ಮಾಡ್ಲಿ...","Nanenu Maadli...","girl"
16905,"ನಾನೇನು ಮಾಡ್ಲಿ...","Nanenu Maadli...","responsibility"
16905,"ನಾನೇನು ಮಾಡ್ಲಿ...","Nanenu Maadli...","work"
16905,"ನಾನೇನು ಮಾಡ್ಲಿ...","Nanenu Maadli...","chores"
16905,"ನಾನೇನು ಮಾಡ್ಲಿ...","Nanenu Maadli...","habit"
16905,"ನಾನೇನು ಮಾಡ್ಲಿ...","Nanenu Maadli...","compassion"
16905,"ನಾನೇನು ಮಾಡ್ಲಿ...","Nanenu Maadli...","hobby"
16905,"ನಾನೇನು ಮಾಡ್ಲಿ...","Nanenu Maadli...","creative"
16905,"ನಾನೇನು ಮಾಡ್ಲಿ...","Nanenu Maadli...","art"
16905,"ನಾನೇನು ಮಾಡ್ಲಿ...","Nanenu Maadli...","game"
16905,"ನಾನೇನು ಮಾಡ್ಲಿ...","Nanenu Maadli...","play"
16905,"ನಾನೇನು ಮಾಡ್ಲಿ...","Nanenu Maadli...","fun"
16905,"ನಾನೇನು ಮಾಡ್ಲಿ...","Nanenu Maadli...","goals"
16905,"ನಾನೇನು ಮಾಡ್ಲಿ...","Nanenu Maadli...","routine"
16905,"ನಾನೇನು ಮಾಡ್ಲಿ...","Nanenu Maadli...","Main Bhi Kuchch Karoon"
16906,"నేను కూడా ఏదైనా చేయనా","Nenu Kooda Edhyna Cheyana","happy"
16906,"నేను కూడా ఏదైనా చేయనా","Nenu Kooda Edhyna Cheyana","childhood"
16906,"నేను కూడా ఏదైనా చేయనా","Nenu Kooda Edhyna Cheyana","girl"
16906,"నేను కూడా ఏదైనా చేయనా","Nenu Kooda Edhyna Cheyana","responsibility"
16906,"నేను కూడా ఏదైనా చేయనా","Nenu Kooda Edhyna Cheyana","work"
16906,"నేను కూడా ఏదైనా చేయనా","Nenu Kooda Edhyna Cheyana","chores"
16906,"నేను కూడా ఏదైనా చేయనా","Nenu Kooda Edhyna Cheyana","habit"
16906,"నేను కూడా ఏదైనా చేయనా","Nenu Kooda Edhyna Cheyana","compassion"
16906,"నేను కూడా ఏదైనా చేయనా","Nenu Kooda Edhyna Cheyana","hobby"
16906,"నేను కూడా ఏదైనా చేయనా","Nenu Kooda Edhyna Cheyana","creative"
16906,"నేను కూడా ఏదైనా చేయనా","Nenu Kooda Edhyna Cheyana","art"
16906,"నేను కూడా ఏదైనా చేయనా","Nenu Kooda Edhyna Cheyana","game"
16906,"నేను కూడా ఏదైనా చేయనా","Nenu Kooda Edhyna Cheyana","play"
16906,"నేను కూడా ఏదైనా చేయనా","Nenu Kooda Edhyna Cheyana","fun"
16906,"నేను కూడా ఏదైనా చేయనా","Nenu Kooda Edhyna Cheyana","routine"
16906,"నేను కూడా ఏదైనా చేయనా","Nenu Kooda Edhyna Cheyana","goals"
16906,"నేను కూడా ఏదైనా చేయనా","Nenu Kooda Edhyna Cheyana","Main Bhi Kuchch Karoon"
16907,"మా కుటుంబం","Ma Kutumbam","guests"
16907,"మా కుటుంబం","Ma Kutumbam","joint"
16907,"మా కుటుంబం","Ma Kutumbam","mother"
16907,"మా కుటుంబం","Ma Kutumbam","father"
16907,"మా కుటుంబం","Ma Kutumbam","parents"
